"Frequency","Power"
2.97601e+09,-107.417
2.97601e+09,-106.737
2.97601e+09,-106.505
2.97601e+09,-106.478
2.97601e+09,-106.436
2.97602e+09,-106.262
2.97602e+09,-106.123
2.97602e+09,-106.223
2.97602e+09,-106.457
2.97602e+09,-106.513
2.97602e+09,-106.633
2.97602e+09,-106.982
2.97603e+09,-107.406
2.97603e+09,-107.509
2.97603e+09,-107.24
2.97603e+09,-106.886
2.97603e+09,-106.859
2.97603e+09,-107.207
2.97604e+09,-107.441
2.97604e+09,-107.417
2.97604e+09,-107.41
2.97604e+09,-107.661
2.97604e+09,-107.795
2.97604e+09,-107.541
2.97604e+09,-107.273
2.97605e+09,-106.864
2.97605e+09,-106.551
2.97605e+09,-106.462
2.97605e+09,-106.533
2.97605e+09,-106.93
2.97605e+09,-107.491
2.97606e+09,-107.534
2.97606e+09,-107.372
2.97606e+09,-107.285
2.97606e+09,-107.087
2.97606e+09,-107.186
2.97606e+09,-107.487
2.97606e+09,-107.572
2.97607e+09,-107.394
2.97607e+09,-107.327
2.97607e+09,-107.641
2.97607e+09,-107.732
2.97607e+09,-107.445
2.97607e+09,-107.057
2.97608e+09,-107.189
2.97608e+09,-107.785
2.97608e+09,-107.842
2.97608e+09,-107.401
2.97608e+09,-106.847
2.97608e+09,-106.523
2.97608e+09,-106.681
2.97609e+09,-107.246
2.97609e+09,-107.681
2.97609e+09,-107.673
2.97609e+09,-107.302
2.97609e+09,-106.897
2.97609e+09,-106.686
2.9761e+09,-106.756
2.9761e+09,-106.931
2.9761e+09,-107.242
2.9761e+09,-107.415
2.9761e+09,-107.288
2.9761e+09,-107.225
2.9761e+09,-107.155
2.97611e+09,-107.044
2.97611e+09,-107.1
2.97611e+09,-107.159
2.97611e+09,-107.368
2.97611e+09,-107.5
2.97611e+09,-107.261
2.97612e+09,-107.028
2.97612e+09,-107.234
2.97612e+09,-107.381
2.97612e+09,-107.06
2.97612e+09,-106.811
2.97612e+09,-106.757
2.97612e+09,-106.86
2.97613e+09,-106.823
2.97613e+09,-106.872
2.97613e+09,-107.248
2.97613e+09,-107.263
2.97613e+09,-107.228
2.97613e+09,-107.212
2.97614e+09,-107.241
2.97614e+09,-107.193
2.97614e+09,-107.028
2.97614e+09,-106.888
2.97614e+09,-106.67
2.97614e+09,-106.872
2.97614e+09,-107.088
2.97615e+09,-106.873
2.97615e+09,-106.766
2.97615e+09,-107.072
2.97615e+09,-107.493
2.97615e+09,-107.637
2.97615e+09,-107.503
2.97616e+09,-107.445
2.97616e+09,-107.244
2.97616e+09,-107.128
2.97616e+09,-107.12
2.97616e+09,-107.354
2.97616e+09,-107.807
2.97616e+09,-107.93
2.97617e+09,-107.689
2.97617e+09,-107.336
2.97617e+09,-107.234
2.97617e+09,-107.449
2.97617e+09,-107.578
2.97617e+09,-107.653
2.97618e+09,-107.492
2.97618e+09,-107.026
2.97618e+09,-106.883
2.97618e+09,-107.141
2.97618e+09,-107.26
2.97618e+09,-107.19
2.97618e+09,-106.917
2.97619e+09,-106.802
2.97619e+09,-106.954
2.97619e+09,-107.267
2.97619e+09,-107.487
2.97619e+09,-107.186
2.97619e+09,-106.755
2.9762e+09,-106.307
2.9762e+09,-106.451
2.9762e+09,-106.825
2.9762e+09,-106.782
2.9762e+09,-106.748
2.9762e+09,-106.916
2.9762e+09,-107.173
2.97621e+09,-107.345
2.97621e+09,-107.52
2.97621e+09,-107.583
2.97621e+09,-107.62
2.97621e+09,-107.653
2.97621e+09,-107.591
2.97622e+09,-107.25
2.97622e+09,-107.062
2.97622e+09,-106.826
2.97622e+09,-106.626
2.97622e+09,-106.856
2.97622e+09,-107.019
2.97622e+09,-107.193
2.97623e+09,-107.23
