"Frequency","Power"
2.97596e+09,-106.702
2.97596e+09,-106.985
2.97596e+09,-107.126
2.97596e+09,-107.278
2.97596e+09,-107.355
2.97597e+09,-107.366
2.97597e+09,-107.298
2.97597e+09,-107.342
2.97597e+09,-107.473
2.97597e+09,-107.526
2.97597e+09,-107.457
2.97598e+09,-107.596
2.97598e+09,-107.848
2.97598e+09,-107.697
2.97598e+09,-107.337
2.97598e+09,-107.352
2.97598e+09,-107.469
2.97598e+09,-107.314
2.97599e+09,-107.318
2.97599e+09,-107.435
2.97599e+09,-107.622
2.97599e+09,-107.822
2.97599e+09,-107.466
2.97599e+09,-106.761
2.976e+09,-106.421
2.976e+09,-106.695
2.976e+09,-106.966
2.976e+09,-107.041
2.976e+09,-107.05
2.976e+09,-106.991
2.976e+09,-106.815
2.97601e+09,-106.827
2.97601e+09,-106.843
2.97601e+09,-106.757
2.97601e+09,-106.714
2.97601e+09,-106.92
2.97601e+09,-107.051
2.97602e+09,-107.062
2.97602e+09,-107.148
2.97602e+09,-107.25
2.97602e+09,-107.601
2.97602e+09,-107.875
2.97602e+09,-107.703
2.97602e+09,-107.416
2.97603e+09,-107.271
2.97603e+09,-107.157
2.97603e+09,-107.101
2.97603e+09,-107.099
2.97603e+09,-106.859
2.97603e+09,-106.578
2.97604e+09,-106.518
2.97604e+09,-106.639
2.97604e+09,-107.329
2.97604e+09,-107.649
2.97604e+09,-107.251
2.97604e+09,-106.97
2.97604e+09,-107.031
2.97605e+09,-107.428
2.97605e+09,-107.377
2.97605e+09,-106.969
2.97605e+09,-106.815
2.97605e+09,-107.009
2.97605e+09,-107.108
2.97606e+09,-106.832
2.97606e+09,-106.548
2.97606e+09,-106.529
2.97606e+09,-106.947
2.97606e+09,-107.452
2.97606e+09,-107.496
2.97606e+09,-107.276
2.97607e+09,-107.204
2.97607e+09,-106.938
2.97607e+09,-106.707
2.97607e+09,-106.736
2.97607e+09,-106.88
2.97607e+09,-107.29
2.97608e+09,-107.704
2.97608e+09,-107.962
2.97608e+09,-107.74
2.97608e+09,-107.466
2.97608e+09,-107.33
2.97608e+09,-107.377
2.97608e+09,-107.72
2.97609e+09,-107.823
2.97609e+09,-107.821
2.97609e+09,-107.737
2.97609e+09,-107.592
2.97609e+09,-107.419
2.97609e+09,-107.321
2.9761e+09,-107.537
2.9761e+09,-108.086
2.9761e+09,-108.35
2.9761e+09,-108.494
2.9761e+09,-108.582
2.9761e+09,-108.345
2.9761e+09,-107.999
2.97611e+09,-107.451
2.97611e+09,-107.14
2.97611e+09,-107.233
2.97611e+09,-107.509
2.97611e+09,-107.671
2.97611e+09,-107.537
2.97612e+09,-107.399
2.97612e+09,-107.075
2.97612e+09,-106.952
2.97612e+09,-106.953
2.97612e+09,-107.007
2.97612e+09,-107.091
2.97612e+09,-107.179
2.97613e+09,-107.313
2.97613e+09,-107.355
2.97613e+09,-107.196
2.97613e+09,-107.083
2.97613e+09,-107.07
2.97613e+09,-107.176
2.97614e+09,-107.149
2.97614e+09,-106.853
2.97614e+09,-106.671
2.97614e+09,-106.817
2.97614e+09,-106.888
2.97614e+09,-106.859
2.97614e+09,-107.151
2.97615e+09,-107.22
2.97615e+09,-106.854
2.97615e+09,-106.778
2.97615e+09,-106.8
2.97615e+09,-106.997
2.97615e+09,-107.156
2.97616e+09,-107.41
2.97616e+09,-107.38
2.97616e+09,-107.306
2.97616e+09,-107.207
2.97616e+09,-106.861
