"Frequency","Power"
2.97595e+09,-107.016
2.97596e+09,-106.872
2.97596e+09,-106.945
2.97596e+09,-107.27
2.97596e+09,-107.478
2.97596e+09,-107.42
2.97596e+09,-107.34
2.97596e+09,-107.073
2.97597e+09,-106.908
2.97597e+09,-106.999
2.97597e+09,-107.258
2.97597e+09,-107.089
2.97597e+09,-106.293
2.97597e+09,-106.011
2.97598e+09,-106.258
2.97598e+09,-106.615
2.97598e+09,-107.299
2.97598e+09,-107.564
2.97598e+09,-107.292
2.97598e+09,-106.939
2.97598e+09,-106.711
2.97599e+09,-106.717
2.97599e+09,-106.595
2.97599e+09,-106.52
2.97599e+09,-106.764
2.97599e+09,-107.172
2.97599e+09,-107.299
2.976e+09,-107.26
2.976e+09,-107.083
2.976e+09,-106.989
2.976e+09,-106.722
2.976e+09,-106.255
2.976e+09,-106.119
2.976e+09,-106.439
2.97601e+09,-106.612
2.97601e+09,-106.724
2.97601e+09,-107.077
2.97601e+09,-107.347
2.97601e+09,-107.07
2.97601e+09,-106.487
2.97602e+09,-106.468
2.97602e+09,-106.867
2.97602e+09,-106.897
2.97602e+09,-106.842
2.97602e+09,-106.654
2.97602e+09,-106.606
2.97602e+09,-106.551
2.97603e+09,-106.291
2.97603e+09,-106.323
2.97603e+09,-106.528
2.97603e+09,-106.682
2.97603e+09,-106.681
2.97603e+09,-106.669
2.97604e+09,-106.797
2.97604e+09,-107.142
2.97604e+09,-107.305
2.97604e+09,-107.264
2.97604e+09,-107.171
2.97604e+09,-107.134
2.97604e+09,-107.145
2.97605e+09,-106.965
2.97605e+09,-106.712
2.97605e+09,-106.502
2.97605e+09,-106.463
2.97605e+09,-106.609
2.97605e+09,-106.614
2.97606e+09,-106.296
2.97606e+09,-106.101
2.97606e+09,-105.956
2.97606e+09,-105.963
2.97606e+09,-106.331
2.97606e+09,-106.705
2.97606e+09,-106.956
2.97607e+09,-106.905
2.97607e+09,-106.676
2.97607e+09,-106.485
2.97607e+09,-106.241
2.97607e+09,-106.274
2.97607e+09,-106.129
2.97608e+09,-106.168
2.97608e+09,-106.286
2.97608e+09,-106.724
2.97608e+09,-107.5
2.97608e+09,-107.608
2.97608e+09,-107.403
2.97608e+09,-107.117
2.97609e+09,-107.052
2.97609e+09,-107.239
2.97609e+09,-107.319
2.97609e+09,-107.147
2.97609e+09,-107.085
2.97609e+09,-107.221
2.9761e+09,-107.193
2.9761e+09,-107.152
2.9761e+09,-106.96
2.9761e+09,-106.487
2.9761e+09,-106.304
2.9761e+09,-106.589
2.9761e+09,-106.934
2.97611e+09,-107.42
2.97611e+09,-107.45
2.97611e+09,-106.979
2.97611e+09,-106.65
2.97611e+09,-106.489
2.97611e+09,-106.663
2.97612e+09,-106.661
2.97612e+09,-106.822
2.97612e+09,-107.091
2.97612e+09,-107.222
2.97612e+09,-107.195
2.97612e+09,-107.047
2.97612e+09,-107.126
2.97613e+09,-107.2
2.97613e+09,-107.126
2.97613e+09,-107.149
2.97613e+09,-107.352
2.97613e+09,-107.523
2.97613e+09,-107.128
2.97614e+09,-106.45
2.97614e+09,-106.369
2.97614e+09,-106.776
2.97614e+09,-107.012
2.97614e+09,-106.875
2.97614e+09,-106.329
2.97614e+09,-105.977
2.97615e+09,-106.327
2.97615e+09,-106.926
2.97615e+09,-107.057
2.97615e+09,-106.983
2.97615e+09,-106.68
2.97615e+09,-106.298
2.97616e+09,-106.168
2.97616e+09,-106.324
2.97616e+09,-106.521
2.97616e+09,-106.397
2.97616e+09,-106.22
2.97616e+09,-106.465
2.97616e+09,-106.708
2.97617e+09,-106.926
2.97617e+09,-106.926
2.97617e+09,-106.517
2.97617e+09,-106.499
2.97617e+09,-106.511
2.97617e+09,-106.514
2.97618e+09,-106.822
2.97618e+09,-106.999
2.97618e+09,-106.754
2.97618e+09,-106.108
2.97618e+09,-105.505
2.97618e+09,-105.462
2.97618e+09,-106.068
2.97619e+09,-106.892
2.97619e+09,-107.556
2.97619e+09,-107.505
2.97619e+09,-107.323
2.97619e+09,-107.222
2.97619e+09,-107.207
2.9762e+09,-107.236
2.9762e+09,-107.123
2.9762e+09,-107.023
2.9762e+09,-106.845
2.9762e+09,-106.515
2.9762e+09,-106.232
2.9762e+09,-106.166
2.97621e+09,-106.555
2.97621e+09,-107.118
2.97621e+09,-107.455
2.97621e+09,-107.425
2.97621e+09,-107.174
2.97621e+09,-107.197
2.97622e+09,-107.238
2.97622e+09,-107.437
2.97622e+09,-107.336
2.97622e+09,-107.033
2.97622e+09,-106.685
2.97622e+09,-106.534
2.97622e+09,-106.593
2.97623e+09,-106.658
2.97623e+09,-106.856
2.97623e+09,-107.148
2.97623e+09,-107.202
2.97623e+09,-107.234
2.97623e+09,-107.123
2.97624e+09,-107.022
2.97624e+09,-106.984
2.97624e+09,-106.892
2.97624e+09,-106.939
2.97624e+09,-106.705
2.97624e+09,-106.306
2.97624e+09,-106.017
2.97625e+09,-106.077
2.97625e+09,-106.221
2.97625e+09,-106.297
2.97625e+09,-106.523
2.97625e+09,-106.583
2.97625e+09,-106.448
2.97625e+09,-106.478
2.97626e+09,-106.683
2.97626e+09,-107.095
2.97626e+09,-107.112
2.97626e+09,-107.299
2.97626e+09,-107.374
2.97626e+09,-107.051
2.97627e+09,-106.974
2.97627e+09,-106.913
2.97627e+09,-106.703
2.97627e+09,-106.636
2.97627e+09,-106.76
2.97627e+09,-106.949
2.97627e+09,-107.346
2.97628e+09,-107.736
2.97628e+09,-107.71
2.97628e+09,-107.411
2.97628e+09,-107.053
2.97628e+09,-106.834
2.97628e+09,-106.763
2.97629e+09,-106.764
2.97629e+09,-106.588
2.97629e+09,-106.398
2.97629e+09,-106.357
2.97629e+09,-106.392
2.97629e+09,-106.62
2.97629e+09,-106.826
2.9763e+09,-106.87
2.9763e+09,-106.568
2.9763e+09,-106.328
2.9763e+09,-106.636
2.9763e+09,-106.69
2.9763e+09,-106.654
2.97631e+09,-106.906
2.97631e+09,-107.02
2.97631e+09,-106.965
2.97631e+09,-107.142
2.97631e+09,-107.167
2.97631e+09,-107.137
2.97631e+09,-107.151
2.97632e+09,-107.27
2.97632e+09,-106.874
2.97632e+09,-106.264
2.97632e+09,-106.511
2.97632e+09,-106.998
2.97632e+09,-106.909
2.97633e+09,-106.394
2.97633e+09,-106.004
2.97633e+09,-106.146
2.97633e+09,-106.644
2.97633e+09,-107.137
2.97633e+09,-107.274
2.97633e+09,-106.945
2.97634e+09,-106.9
2.97634e+09,-106.96
2.97634e+09,-106.668
2.97634e+09,-106.448
2.97634e+09,-106.308
2.97634e+09,-106.254
2.97635e+09,-106.399
2.97635e+09,-106.468
2.97635e+09,-106.672
2.97635e+09,-106.897
2.97635e+09,-107.25
2.97635e+09,-107.354
2.97635e+09,-107.357
2.97636e+09,-107.382
2.97636e+09,-107.213
2.97636e+09,-107.222
2.97636e+09,-107.243
2.97636e+09,-107.151
2.97636e+09,-107.374
2.97637e+09,-107.422
2.97637e+09,-107.499
2.97637e+09,-107.336
2.97637e+09,-107.013
2.97637e+09,-106.976
2.97637e+09,-106.992
2.97637e+09,-106.779
2.97638e+09,-106.712
2.97638e+09,-107.06
2.97638e+09,-107.362
2.97638e+09,-107.459
2.97638e+09,-107.521
2.97638e+09,-107.212
2.97639e+09,-106.406
2.97639e+09,-105.914
2.97639e+09,-105.902
2.97639e+09,-106.124
2.97639e+09,-106.345
2.97639e+09,-106.38
2.97639e+09,-106.327
