"Frequency","Power"
2.97573e+09,-111.556
2.97573e+09,-111.457
2.97573e+09,-111.718
2.97573e+09,-111.703
2.97573e+09,-111.625
2.97573e+09,-111.455
2.97574e+09,-111.636
2.97574e+09,-111.799
2.97574e+09,-111.608
2.97574e+09,-111.723
2.97574e+09,-111.828
2.97574e+09,-111.647
2.97575e+09,-111.59
2.97575e+09,-111.676
2.97575e+09,-111.529
2.97575e+09,-111.771
2.97575e+09,-111.666
2.97575e+09,-111.428
2.97575e+09,-111.739
2.97576e+09,-111.917
2.97576e+09,-111.749
2.97576e+09,-111.619
2.97576e+09,-111.519
2.97576e+09,-111.464
2.97576e+09,-111.389
2.97576e+09,-111.332
2.97577e+09,-111.351
2.97577e+09,-111.677
2.97577e+09,-111.347
2.97577e+09,-111
2.97577e+09,-111.21
2.97577e+09,-111.497
2.97578e+09,-111.676
2.97578e+09,-111.847
2.97578e+09,-111.414
2.97578e+09,-111.455
2.97578e+09,-111.557
2.97578e+09,-111.906
2.97578e+09,-111.49
2.97579e+09,-111.432
2.97579e+09,-111.794
2.97579e+09,-111.575
2.97579e+09,-111.58
2.97579e+09,-111.579
2.97579e+09,-111.461
2.9758e+09,-111.483
2.9758e+09,-111.671
2.9758e+09,-111.712
2.9758e+09,-111.57
2.9758e+09,-111.583
2.9758e+09,-111.606
2.9758e+09,-111.53
2.97581e+09,-111.15
2.97581e+09,-111.318
2.97581e+09,-111.751
2.97581e+09,-111.362
2.97581e+09,-111.223
2.97581e+09,-111.458
2.97582e+09,-111.585
2.97582e+09,-111.398
2.97582e+09,-111.625
2.97582e+09,-111.363
2.97582e+09,-111.461
2.97582e+09,-111.947
2.97582e+09,-111.857
2.97583e+09,-111.647
2.97583e+09,-111.751
2.97583e+09,-111.67
2.97583e+09,-111.538
2.97583e+09,-111.569
2.97583e+09,-111.518
2.97584e+09,-111.792
2.97584e+09,-111.769
2.97584e+09,-111.694
2.97584e+09,-111.912
2.97584e+09,-111.864
2.97584e+09,-111.749
2.97584e+09,-111.476
2.97585e+09,-111.571
2.97585e+09,-111.546
2.97585e+09,-111.246
2.97585e+09,-111.113
2.97585e+09,-111.4
2.97585e+09,-111.526
2.97586e+09,-111.629
2.97586e+09,-111.69
2.97586e+09,-111.537
2.97586e+09,-111.689
2.97586e+09,-111.608
2.97586e+09,-111.74
2.97586e+09,-111.819
2.97587e+09,-111.672
2.97587e+09,-111.557
2.97587e+09,-111.698
2.97587e+09,-111.779
2.97587e+09,-111.291
2.97587e+09,-111.042
2.97588e+09,-111.633
2.97588e+09,-111.76
2.97588e+09,-111.685
2.97588e+09,-111.363
2.97588e+09,-111.344
2.97588e+09,-111.557
2.97588e+09,-111.789
2.97589e+09,-111.627
2.97589e+09,-111.407
2.97589e+09,-111.453
2.97589e+09,-111.413
2.97589e+09,-111.38
2.97589e+09,-111.519
2.9759e+09,-111.603
2.9759e+09,-111.554
2.9759e+09,-111.43
2.9759e+09,-111.558
2.9759e+09,-111.534
2.9759e+09,-111.599
2.9759e+09,-111.697
2.97591e+09,-111.395
2.97591e+09,-111.579
2.97591e+09,-111.38
2.97591e+09,-111.22
2.97591e+09,-111.438
2.97591e+09,-111.74
2.97592e+09,-111.545
2.97592e+09,-110.976
2.97592e+09,-111.299
2.97592e+09,-111.515
2.97592e+09,-111.596
2.97592e+09,-111.567
2.97592e+09,-111.724
2.97593e+09,-111.437
2.97593e+09,-111.512
2.97593e+09,-111.423
2.97593e+09,-111.709
2.97593e+09,-111.634
2.97593e+09,-111.419
2.97594e+09,-111.439
2.97594e+09,-111.235
2.97594e+09,-111.487
2.97594e+09,-111.517
2.97594e+09,-111.32
2.97594e+09,-111.409
2.97594e+09,-111.612
2.97595e+09,-111.666
2.97595e+09,-111.469
2.97595e+09,-111.609
2.97595e+09,-111.513
2.97595e+09,-111.357
2.97595e+09,-111.35
2.97596e+09,-111.413
2.97596e+09,-111.431
2.97596e+09,-111.49
2.97596e+09,-111.597
2.97596e+09,-111.401
2.97596e+09,-111.568
2.97596e+09,-111.785
2.97597e+09,-111.356
2.97597e+09,-111.519
2.97597e+09,-111.753
2.97597e+09,-111.592
2.97597e+09,-111.474
2.97597e+09,-111.478
2.97598e+09,-111.589
2.97598e+09,-111.353
2.97598e+09,-111.196
2.97598e+09,-111.469
2.97598e+09,-111.551
2.97598e+09,-111.547
2.97598e+09,-111.63
2.97599e+09,-111.46
2.97599e+09,-111.682
2.97599e+09,-111.801
2.97599e+09,-111.649
2.97599e+09,-111.672
2.97599e+09,-111.539
2.976e+09,-111.33
2.976e+09,-111.267
2.976e+09,-111.429
2.976e+09,-111.715
2.976e+09,-111.487
2.976e+09,-111.617
2.976e+09,-111.425
2.97601e+09,-109.027
2.97601e+09,-109.482
2.97601e+09,-111.291
2.97601e+09,-111.538
2.97601e+09,-111.525
2.97601e+09,-111.361
2.97602e+09,-111.022
2.97602e+09,-111.14
2.97602e+09,-111.328
2.97602e+09,-111.378
2.97602e+09,-111.744
2.97602e+09,-111.592
2.97602e+09,-111.659
2.97603e+09,-111.589
2.97603e+09,-111.643
2.97603e+09,-111.383
2.97603e+09,-111.62
2.97603e+09,-111.306
2.97603e+09,-111.389
2.97604e+09,-111.294
2.97604e+09,-111.578
2.97604e+09,-111.539
2.97604e+09,-111.491
2.97604e+09,-111.496
2.97604e+09,-111.511
2.97604e+09,-111.343
2.97605e+09,-111.342
2.97605e+09,-111.274
2.97605e+09,-111.438
2.97605e+09,-111.67
2.97605e+09,-111.574
2.97605e+09,-111.366
2.97606e+09,-111.445
2.97606e+09,-111.234
2.97606e+09,-111.146
2.97606e+09,-111.619
2.97606e+09,-111.794
2.97606e+09,-111.433
2.97606e+09,-111.489
2.97607e+09,-111.559
2.97607e+09,-111.478
2.97607e+09,-111.574
2.97607e+09,-111.44
2.97607e+09,-111.237
2.97607e+09,-111.433
2.97608e+09,-111.623
2.97608e+09,-111.366
2.97608e+09,-111.48
2.97608e+09,-111.088
2.97608e+09,-111.314
2.97608e+09,-111.185
2.97608e+09,-111.328
2.97609e+09,-111.406
2.97609e+09,-111.64
2.97609e+09,-111.525
2.97609e+09,-111.461
2.97609e+09,-111.883
2.97609e+09,-111.92
2.9761e+09,-111.411
2.9761e+09,-111.2
2.9761e+09,-111.593
2.9761e+09,-111.576
2.9761e+09,-111.449
2.9761e+09,-111.535
2.9761e+09,-111.576
2.97611e+09,-111.525
2.97611e+09,-111.485
2.97611e+09,-111.235
2.97611e+09,-111.029
2.97611e+09,-111.371
2.97611e+09,-111.465
2.97612e+09,-111.417
2.97612e+09,-111.444
2.97612e+09,-111.297
2.97612e+09,-111.247
2.97612e+09,-111.093
2.97612e+09,-111.276
2.97612e+09,-111.154
2.97613e+09,-111.195
2.97613e+09,-111.43
2.97613e+09,-111.448
2.97613e+09,-111.424
2.97613e+09,-111.193
2.97613e+09,-111.449
2.97614e+09,-111.509
2.97614e+09,-111.516
2.97614e+09,-111.679
2.97614e+09,-111.862
2.97614e+09,-111.584
2.97614e+09,-111.319
2.97614e+09,-111.175
2.97615e+09,-111.508
2.97615e+09,-111.528
2.97615e+09,-111.335
2.97615e+09,-111.381
2.97615e+09,-111.169
2.97615e+09,-111.46
2.97616e+09,-111.827
2.97616e+09,-111.702
2.97616e+09,-111.574
2.97616e+09,-111.405
2.97616e+09,-111.288
2.97616e+09,-111.299
2.97616e+09,-111.543
2.97617e+09,-111.288
2.97617e+09,-111.435
2.97617e+09,-111.783
2.97617e+09,-111.489
2.97617e+09,-111.344
2.97617e+09,-111.352
2.97618e+09,-111.588
2.97618e+09,-111.714
2.97618e+09,-111.719
2.97618e+09,-111.363
2.97618e+09,-111.281
2.97618e+09,-111.619
2.97618e+09,-111.784
