"Frequency","Power"
2.97596e+09,-106.359
2.97596e+09,-106.168
2.97596e+09,-106.036
2.97596e+09,-105.88
2.97596e+09,-105.773
2.97596e+09,-106.05
2.97597e+09,-106.551
2.97597e+09,-107.043
2.97597e+09,-107.067
2.97597e+09,-106.781
2.97597e+09,-106.516
2.97597e+09,-106.258
2.97598e+09,-106.289
2.97598e+09,-106.64
2.97598e+09,-106.768
2.97598e+09,-106.624
2.97598e+09,-106.665
2.97598e+09,-106.827
2.97598e+09,-106.659
2.97599e+09,-106.514
2.97599e+09,-106.634
2.97599e+09,-106.809
2.97599e+09,-107.009
2.97599e+09,-107.254
2.97599e+09,-107.364
2.976e+09,-107.353
2.976e+09,-107.265
2.976e+09,-107.015
2.976e+09,-106.498
2.976e+09,-106.262
2.976e+09,-106.556
2.976e+09,-107.059
2.97601e+09,-106.925
2.97601e+09,-106.475
2.97601e+09,-106.451
2.97601e+09,-106.618
2.97601e+09,-107.05
2.97601e+09,-107.372
2.97602e+09,-107.48
2.97602e+09,-107.231
2.97602e+09,-106.427
2.97602e+09,-106.107
2.97602e+09,-106.059
2.97602e+09,-106.253
2.97602e+09,-106.471
2.97603e+09,-106.434
2.97603e+09,-106.438
2.97603e+09,-106.5
2.97603e+09,-106.905
2.97603e+09,-107.461
2.97603e+09,-107.531
2.97604e+09,-107.534
2.97604e+09,-107.707
2.97604e+09,-107.503
2.97604e+09,-106.849
2.97604e+09,-106.137
2.97604e+09,-105.693
2.97604e+09,-105.858
2.97605e+09,-106.224
2.97605e+09,-106.547
2.97605e+09,-106.851
2.97605e+09,-106.939
2.97605e+09,-106.772
2.97605e+09,-106.715
2.97606e+09,-106.792
2.97606e+09,-106.693
2.97606e+09,-106.333
2.97606e+09,-106.205
2.97606e+09,-106.277
2.97606e+09,-106.32
2.97606e+09,-106.274
2.97607e+09,-106.099
2.97607e+09,-106.071
2.97607e+09,-106.121
2.97607e+09,-106.291
2.97607e+09,-106.505
2.97607e+09,-106.654
2.97608e+09,-106.811
2.97608e+09,-107.016
2.97608e+09,-107.155
2.97608e+09,-107.333
2.97608e+09,-107.552
2.97608e+09,-107.506
2.97608e+09,-107.451
2.97609e+09,-107.069
2.97609e+09,-106.861
2.97609e+09,-106.802
2.97609e+09,-107.009
2.97609e+09,-107.48
2.97609e+09,-107.761
2.9761e+09,-107.727
2.9761e+09,-107.339
2.9761e+09,-106.793
2.9761e+09,-106.368
2.9761e+09,-106.634
2.9761e+09,-107.119
2.9761e+09,-107.13
2.97611e+09,-107.166
2.97611e+09,-106.804
2.97611e+09,-106.466
2.97611e+09,-106.334
2.97611e+09,-106.127
2.97611e+09,-106.134
2.97612e+09,-106.518
2.97612e+09,-106.717
2.97612e+09,-106.705
2.97612e+09,-106.904
2.97612e+09,-107.343
2.97612e+09,-107.51
2.97612e+09,-107.502
2.97613e+09,-107.273
2.97613e+09,-107.108
2.97613e+09,-107.122
2.97613e+09,-107
2.97613e+09,-106.779
2.97613e+09,-106.562
2.97614e+09,-106.616
2.97614e+09,-106.759
2.97614e+09,-107.03
2.97614e+09,-107.375
2.97614e+09,-107.382
2.97614e+09,-107.204
2.97614e+09,-106.842
2.97615e+09,-106.648
2.97615e+09,-106.709
2.97615e+09,-106.809
2.97615e+09,-106.581
2.97615e+09,-106.535
2.97615e+09,-106.815
2.97616e+09,-106.971
2.97616e+09,-107.145
2.97616e+09,-107.216
2.97616e+09,-107.439
2.97616e+09,-107.581
2.97616e+09,-107.32
2.97616e+09,-107.051
2.97617e+09,-106.806
2.97617e+09,-106.719
2.97617e+09,-106.827
2.97617e+09,-107.154
2.97617e+09,-107.34
2.97617e+09,-106.797
2.97618e+09,-106.423
2.97618e+09,-106.319
2.97618e+09,-106.448
2.97618e+09,-106.642
2.97618e+09,-106.585
2.97618e+09,-106.303
2.97618e+09,-106.307
2.97619e+09,-106.77
2.97619e+09,-107.03
2.97619e+09,-107.288
2.97619e+09,-107.418
2.97619e+09,-107.666
2.97619e+09,-107.766
2.9762e+09,-107.472
2.9762e+09,-107.202
2.9762e+09,-107.262
2.9762e+09,-107.332
2.9762e+09,-107.049
2.9762e+09,-106.74
2.9762e+09,-106.763
2.97621e+09,-106.829
2.97621e+09,-106.982
2.97621e+09,-107.497
2.97621e+09,-107.881
2.97621e+09,-107.88
2.97621e+09,-107.264
2.97622e+09,-106.803
2.97622e+09,-106.519
2.97622e+09,-106.566
2.97622e+09,-106.955
2.97622e+09,-106.704
2.97622e+09,-106.141
2.97622e+09,-106.001
2.97623e+09,-106.348
2.97623e+09,-106.754
2.97623e+09,-107.147
2.97623e+09,-107.539
2.97623e+09,-107.832
2.97623e+09,-107.457
2.97624e+09,-107.005
2.97624e+09,-107.014
2.97624e+09,-107.117
2.97624e+09,-107.009
2.97624e+09,-106.745
2.97624e+09,-106.558
2.97624e+09,-106.707
2.97625e+09,-107.055
2.97625e+09,-106.996
2.97625e+09,-106.749
2.97625e+09,-106.513
2.97625e+09,-106.619
2.97625e+09,-107.055
2.97625e+09,-107.395
2.97626e+09,-107.371
2.97626e+09,-107.268
2.97626e+09,-107.338
2.97626e+09,-107.184
2.97626e+09,-107.12
2.97626e+09,-107.132
2.97627e+09,-107.113
2.97627e+09,-106.777
2.97627e+09,-106.417
2.97627e+09,-106.449
2.97627e+09,-106.385
2.97627e+09,-106.337
2.97627e+09,-106.677
2.97628e+09,-106.795
2.97628e+09,-106.927
2.97628e+09,-107.333
2.97628e+09,-107.466
2.97628e+09,-107.186
2.97628e+09,-106.572
2.97629e+09,-106.501
2.97629e+09,-106.854
2.97629e+09,-106.867
2.97629e+09,-106.772
2.97629e+09,-106.96
2.97629e+09,-107.128
2.97629e+09,-107.345
2.9763e+09,-107.844
2.9763e+09,-107.963
2.9763e+09,-107.152
2.9763e+09,-106.466
2.9763e+09,-106.331
2.9763e+09,-106.435
2.97631e+09,-106.826
2.97631e+09,-107.104
2.97631e+09,-107.227
2.97631e+09,-107.609
2.97631e+09,-107.892
2.97631e+09,-107.954
2.97631e+09,-107.846
2.97632e+09,-107.931
2.97632e+09,-107.763
2.97632e+09,-107.262
2.97632e+09,-106.961
2.97632e+09,-106.646
2.97632e+09,-106.674
2.97633e+09,-106.849
2.97633e+09,-106.7
2.97633e+09,-106.571
2.97633e+09,-106.552
2.97633e+09,-106.525
2.97633e+09,-106.611
2.97633e+09,-106.611
2.97634e+09,-106.718
2.97634e+09,-106.684
2.97634e+09,-106.319
2.97634e+09,-106.084
2.97634e+09,-106.228
2.97634e+09,-106.482
2.97635e+09,-106.625
2.97635e+09,-106.589
2.97635e+09,-106.633
2.97635e+09,-106.656
2.97635e+09,-106.629
2.97635e+09,-106.293
2.97635e+09,-106.065
2.97636e+09,-106.09
2.97636e+09,-106.089
2.97636e+09,-106.336
2.97636e+09,-106.547
2.97636e+09,-106.65
2.97636e+09,-106.824
2.97637e+09,-107.17
2.97637e+09,-107.144
2.97637e+09,-107.033
2.97637e+09,-107.182
2.97637e+09,-107.252
2.97637e+09,-107.06
2.97637e+09,-106.863
2.97638e+09,-106.977
2.97638e+09,-106.915
2.97638e+09,-106.763
2.97638e+09,-106.616
2.97638e+09,-106.528
2.97638e+09,-106.72
2.97639e+09,-107.044
2.97639e+09,-107.592
2.97639e+09,-107.561
2.97639e+09,-107.043
2.97639e+09,-106.511
2.97639e+09,-106.432
2.97639e+09,-106.693
2.9764e+09,-106.678
2.9764e+09,-106.548
2.9764e+09,-106.474
2.9764e+09,-106.534
2.9764e+09,-106.887
2.9764e+09,-107.171
2.97641e+09,-107.02
2.97641e+09,-106.605
2.97641e+09,-106.258
2.97641e+09,-106.301
2.97641e+09,-106.744
2.97641e+09,-107.053
2.97641e+09,-107.223
2.97642e+09,-107.502
2.97642e+09,-107.767
2.97642e+09,-107.559
2.97642e+09,-106.866
2.97642e+09,-106.446
2.97642e+09,-106.088
2.97643e+09,-106.009
2.97643e+09,-106.22
2.97643e+09,-106.327
2.97643e+09,-106.279
2.97643e+09,-106.442
2.97643e+09,-106.697
2.97643e+09,-106.769
2.97644e+09,-106.596
2.97644e+09,-106.655
2.97644e+09,-107.209
2.97644e+09,-107.7
2.97644e+09,-107.563
2.97644e+09,-107.299
2.97645e+09,-106.88
2.97645e+09,-106.521
2.97645e+09,-106.472
2.97645e+09,-106.495
2.97645e+09,-106.383
2.97645e+09,-106.217
2.97645e+09,-106.226
2.97646e+09,-106.439
2.97646e+09,-106.557
2.97646e+09,-106.56
2.97646e+09,-106.53
2.97646e+09,-106.581
2.97646e+09,-106.744
2.97647e+09,-106.63
2.97647e+09,-106.688
2.97647e+09,-106.964
2.97647e+09,-107.099
2.97647e+09,-107.076
2.97647e+09,-107.092
2.97647e+09,-107.336
2.97648e+09,-107.412
2.97648e+09,-107.052
2.97648e+09,-106.715
2.97648e+09,-106.62
2.97648e+09,-106.859
2.97648e+09,-107.193
2.97649e+09,-107.316
2.97649e+09,-107.35
2.97649e+09,-107.551
2.97649e+09,-107.711
2.97649e+09,-107.517
2.97649e+09,-107.287
2.97649e+09,-106.898
2.9765e+09,-106.337
2.9765e+09,-106.039
2.9765e+09,-106.121
2.9765e+09,-106.562
2.9765e+09,-106.994
2.9765e+09,-107.143
2.97651e+09,-107.211
2.97651e+09,-107.001
2.97651e+09,-106.786
2.97651e+09,-106.626
2.97651e+09,-106.349
2.97651e+09,-106.072
2.97651e+09,-106.295
2.97652e+09,-106.883
2.97652e+09,-107.354
2.97652e+09,-107.121
2.97652e+09,-106.576
2.97652e+09,-106.346
2.97652e+09,-106.494
2.97653e+09,-106.708
2.97653e+09,-106.707
2.97653e+09,-106.805
2.97653e+09,-106.915
2.97653e+09,-106.804
2.97653e+09,-106.615
2.97653e+09,-106.674
2.97654e+09,-106.595
2.97654e+09,-106.588
2.97654e+09,-106.992
2.97654e+09,-107.065
2.97654e+09,-106.951
2.97654e+09,-106.874
2.97655e+09,-107.172
2.97655e+09,-107.636
2.97655e+09,-107.737
2.97655e+09,-107.365
2.97655e+09,-106.574
2.97655e+09,-106.021
2.97655e+09,-105.948
2.97656e+09,-106.017
2.97656e+09,-106.09
2.97656e+09,-105.994
2.97656e+09,-105.957
2.97656e+09,-106.277
2.97656e+09,-106.908
2.97657e+09,-107.571
2.97657e+09,-107.935
2.97657e+09,-107.833
2.97657e+09,-107.247
2.97657e+09,-106.816
2.97657e+09,-106.571
2.97657e+09,-106.353
2.97658e+09,-106.014
2.97658e+09,-105.821
2.97658e+09,-106.17
2.97658e+09,-106.36
2.97658e+09,-106.295
2.97658e+09,-106.03
2.97659e+09,-105.873
2.97659e+09,-105.893
2.97659e+09,-106.136
2.97659e+09,-106.284
2.97659e+09,-106.209
2.97659e+09,-105.955
2.97659e+09,-106.244
2.9766e+09,-106.625
2.9766e+09,-106.637
2.9766e+09,-106.732
2.9766e+09,-107.082
2.9766e+09,-107.647
2.9766e+09,-107.556
2.97661e+09,-106.927
2.97661e+09,-106.571
2.97661e+09,-106.386
2.97661e+09,-106.254
2.97661e+09,-106.329
2.97661e+09,-106.63
2.97661e+09,-106.749
2.97662e+09,-106.747
2.97662e+09,-106.827
2.97662e+09,-106.955
2.97662e+09,-107.021
2.97662e+09,-106.865
2.97662e+09,-106.938
2.97663e+09,-106.848
2.97663e+09,-106.807
2.97663e+09,-106.996
2.97663e+09,-107.034
2.97663e+09,-106.81
2.97663e+09,-106.384
2.97663e+09,-106.045
2.97664e+09,-106.031
2.97664e+09,-106.134
2.97664e+09,-105.967
2.97664e+09,-105.868
2.97664e+09,-106.144
2.97664e+09,-106.454
2.97665e+09,-106.482
2.97665e+09,-106.376
2.97665e+09,-106.319
