"Frequency","Power"
2.97576e+09,-111.882
2.97577e+09,-111.489
2.97577e+09,-111.453
2.97577e+09,-111.479
2.97577e+09,-111.529
2.97577e+09,-111.663
2.97577e+09,-111.79
2.97578e+09,-111.49
2.97578e+09,-111.237
2.97578e+09,-111.295
2.97578e+09,-111.3
2.97578e+09,-111.355
2.97578e+09,-111.665
2.97578e+09,-111.418
2.97579e+09,-111.317
2.97579e+09,-111.516
2.97579e+09,-111.699
2.97579e+09,-111.666
2.97579e+09,-111.513
2.97579e+09,-111.365
2.9758e+09,-111.546
2.9758e+09,-111.764
2.9758e+09,-111.183
2.9758e+09,-111.226
2.9758e+09,-111.393
2.9758e+09,-111.619
2.9758e+09,-111.482
2.97581e+09,-111.453
2.97581e+09,-111.833
2.97581e+09,-111.574
2.97581e+09,-111.582
2.97581e+09,-111.73
2.97581e+09,-111.493
2.97582e+09,-111.395
2.97582e+09,-111.45
2.97582e+09,-111.519
2.97582e+09,-111.508
2.97582e+09,-111.454
2.97582e+09,-111.641
2.97582e+09,-111.492
2.97583e+09,-111.596
2.97583e+09,-111.382
2.97583e+09,-111.749
2.97583e+09,-111.508
2.97583e+09,-111.416
2.97583e+09,-111.114
2.97584e+09,-111.178
2.97584e+09,-111.718
2.97584e+09,-111.769
2.97584e+09,-111.557
2.97584e+09,-111.537
2.97584e+09,-111.439
2.97584e+09,-111.478
2.97585e+09,-111.492
2.97585e+09,-111.361
2.97585e+09,-111.67
2.97585e+09,-111.644
2.97585e+09,-111.589
2.97585e+09,-111.558
2.97586e+09,-111.307
2.97586e+09,-111.436
2.97586e+09,-111.627
2.97586e+09,-111.495
2.97586e+09,-111.498
2.97586e+09,-111.657
2.97586e+09,-111.529
2.97587e+09,-111.242
2.97587e+09,-111.409
2.97587e+09,-111.643
2.97587e+09,-111.44
2.97587e+09,-111.21
2.97587e+09,-111.239
2.97588e+09,-111.559
2.97588e+09,-111.794
2.97588e+09,-111.787
2.97588e+09,-111.328
2.97588e+09,-111.357
2.97588e+09,-111.379
2.97588e+09,-111.384
2.97589e+09,-111.353
2.97589e+09,-111.175
2.97589e+09,-111.286
2.97589e+09,-111.284
2.97589e+09,-111.518
2.97589e+09,-111.504
2.9759e+09,-111.465
2.9759e+09,-111.457
2.9759e+09,-111.827
2.9759e+09,-111.834
2.9759e+09,-111.579
2.9759e+09,-111.145
2.9759e+09,-111.169
2.97591e+09,-111.621
2.97591e+09,-111.552
2.97591e+09,-111.369
2.97591e+09,-111.522
2.97591e+09,-111.549
2.97591e+09,-111.555
2.97592e+09,-111.613
2.97592e+09,-111.378
2.97592e+09,-111.379
2.97592e+09,-111.406
2.97592e+09,-111.382
2.97592e+09,-111.326
2.97592e+09,-111.341
2.97593e+09,-111.417
2.97593e+09,-111.436
2.97593e+09,-111.327
2.97593e+09,-111.467
2.97593e+09,-111.461
2.97593e+09,-111.66
2.97594e+09,-111.461
2.97594e+09,-111.394
2.97594e+09,-111.754
2.97594e+09,-111.776
2.97594e+09,-111.634
2.97594e+09,-111.284
2.97594e+09,-111.275
2.97595e+09,-111.526
2.97595e+09,-111.531
2.97595e+09,-111.309
2.97595e+09,-111.169
2.97595e+09,-111.42
2.97595e+09,-111.678
2.97596e+09,-111.554
2.97596e+09,-111.301
2.97596e+09,-111.356
2.97596e+09,-111.147
2.97596e+09,-111.187
2.97596e+09,-111.328
2.97596e+09,-111.462
2.97597e+09,-111.7
2.97597e+09,-111.984
2.97597e+09,-111.741
2.97597e+09,-111.483
2.97597e+09,-111.063
2.97597e+09,-111.114
2.97598e+09,-111.745
2.97598e+09,-111.843
2.97598e+09,-111.605
2.97598e+09,-111.203
2.97598e+09,-111.455
2.97598e+09,-111.265
2.97598e+09,-111.332
2.97599e+09,-111.529
2.97599e+09,-111.651
2.97599e+09,-111.702
2.97599e+09,-111.55
2.97599e+09,-111.176
2.97599e+09,-111.523
2.976e+09,-111.694
2.976e+09,-111.474
2.976e+09,-111.528
2.976e+09,-111.232
2.976e+09,-111.371
2.976e+09,-111.79
2.976e+09,-111.833
2.97601e+09,-111.942
2.97601e+09,-111.603
2.97601e+09,-111.591
2.97601e+09,-111.539
